"","...1","...2","duration..ms.","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","spec_rate","labels"
"368",148237,0.7864113,0.06278519,0.7128413,0.949,0.8796888,0.04704663,0.01285141,0.6,0.27,0.2753769,0.5422966,0.003269816,1
"369",136008,0.7237278,0.04166345,0.8048534,0.486,0.8370335,0.04569948,0.01686747,3.27e-06,0.161,0.2984925,0.503353,0.00471741,1
"370",17380,0.1021962,0.05182029,0.4812942,0.142,0.7793178,0.03502591,0.8935743,6.14e-05,0.103,0.3256281,0.744208,0.002931562,0
"371",176187,0.9340316,0.06849662,0.8463094,0.809,0.8108416,0.05264249,0.1757028,2.77e-06,0.0784,0.8552764,0.4630707,0.003361746,1
"372",121248,0.6475987,0.06834091,0.4600607,0.139,0.6906707,0.03751295,0.8915663,0.000521,0.091,0.1346734,0.6566875,0.002400889,0
"373",44414,0.2567677,0.04545819,0.4256825,0.22,0.6902809,0.03222798,0.9206827,0.00788,0.148,0.1819095,0.5530524,0.003060021,0
"374",19890,0.1156237,0.1054088,0.429727,0.15,0.6379439,0.04145078,0.7931727,0.0422,0.0713,0.3949749,0.5607115,0.001736212,0
"375",169029,0.8961847,0.04543594,0.3923155,0.182,0.7386736,0.04145078,0.7198795,5.1e-05,0.103,0.2974874,0.6942459,0.003937569,0
"376",120819,0.6459509,0.1128979,0.3943377,0.786,0.8251536,0.0373057,0.4447791,0,0.628,0.6492462,0.6138677,0.00146062,1
"377",153953,0.817109,0.04804557,0.4438827,0.818,0.8522965,0.2093264,0.1164659,0,0.127,0.7698492,0.7511215,0.01884502,1
"378",134588,0.716629,0.03967557,0.7997978,0.806,0.8256836,0.07212435,0.3664659,5.57e-05,0.605,0.8201005,0.4617236,0.007801448,1
"379",122303,0.6527294,0.07733155,0.2184024,0.219,0.7599233,0.03295337,0.9748996,0.33,0.273,0.1869347,0.3407496,0.001869639,0
"380",126623,0.6729967,0.03552935,0.760364,0.861,0.8536217,0.04124352,0.2028112,0.000231,0.0689,0.9648241,0.5152144,0.004955823,1
"381",185186,0.9792002,0.04549517,0.4853387,0.197,0.7780238,0.03274611,0.7550201,0.739,0.0779,0.1236181,0.5515274,0.00310679,0
"382",158321,0.8380958,0.05623595,0.8291203,0.575,0.7928658,0.04227979,0.0939759,0.000135,0.109,0.9688442,0.5242969,0.003269749,1
"383",19820,0.1151704,0.06375091,0.4509606,0.309,0.6250195,0.03284974,0.7831325,0.131,0.203,0.678392,0.5006714,0.002249507,0
"384",112662,0.6017033,0.05596901,0.471183,0.629,0.8623991,0.04362694,0.2801205,0.436,0.141,0.3979899,0.5619909,0.003389505,0
"385",737,0.00333170226239134,0.119169901014767,0.820020222446916,0.384,0.734978641139971,0.0578238341968912,0.174698795180723,0.899,0.114,0.531658291457286,0.45747037816817,0.0021466432855748,1
"386",146095,0.7762039,0.05864204,0.8038423,0.392,0.770135,0.2642487,0.00688755,0.17,0.131,0.3447236,0.6357055,0.01962328,1
"387",53598,0.3069124,0.06578272,0.6086957,0.827,0.8732967,0.2829016,0.09106426,0,0.175,0.7748744,0.7200319,0.01879086,1
"388",53083,0.3044658,0.03150299,0.6511628,0.824,0.8404789,0.2466321,0.04889558,0,0.0916,0.5467337,0.5291728,0.03321132,1
"389",21154,0.1244243,0.05564645,0.6450961,0.737,0.8745908,0.02911917,0.012751,3.71e-06,0.122,0.6251256,0.541873,0.002275042,1
"390",143337,0.7614235,0.06638695,0.3690597,0.389,0.7824203,0.03357513,0.4718876,0,0.0976,0.1336683,0.7100513,0.002210381,0
"391",160206,0.8469756,0.05655461,0.554095,0.825,0.842989,0.0415544,0.03785141,1.24e-06,0.105,0.5065327,0.6185742,0.003196121,1
"392",152166,0.8081825,0.07145523,0.4661274,0.592,0.7634155,0.03253886,0.07560241,0.794,0.11,0.3155779,0.5507818,0.001994081,0
"393",98047,0.5368394,0.02247981,0.6491405,0.606,0.6748308,0.05367876,0.1405622,0.0232,0.103,0.05356784,0.4235467,0.009907498,1
"394",10984,0.0693433,0.07933,0.5561173,0.755,0.7861931,0.03233161,0.004447791,0.538,0.0918,0.3366834,0.5081569,0.001789213,0
"395",174926,0.9270659,0.0428049,0.7785642,0.887,0.8580181,0.03689119,0.1375502,0.0254,0.392,0.4241206,0.5253941,0.003710848,1
"396",153481,0.8146624,0.05760013,0.4509606,0.73,0.8743725,0.1761658,0.1807229,0,0.118,0.3919598,0.4571654,0.01331141,1
"397",186407,0.9847267,0.06282412,0.6764408,0.77,0.8518132,0.03450777,0.00311245,0.00125,0.375,0.4613065,0.5084026,0.002396902,1
"398",47464,0.2776431,0.1127049,0.1921132,0.607,0.7945028,0.04176166,0.008353414,0.837,0.127,0.03979899,0.4024884,0.001637838,0
"399",32786,0.1859421,0.03539588,0.6248736,0.43,0.7967478,0.02994819,0.810241,0.000376,0.241,0.6271357,0.4068771,0.003611465,0
"400",17378,0.102189,0.07200774,0.5763397,0.0681,0.6006985,0.04259067,0.9287149,0.000201,0.126,0.3497487,0.5926781,0.002590566,0
"401",163109,0.8655302,0.06246708,0.4388271,0.133,0.6549998,0.03533679,0.8042169,0.122,0.0993,0.2281407,0.4008066,0.002468107,0
"402",166605,0.8818757,0.07214371,0.1799798,0.339,0.8111846,0.03119171,0.811245,0.00172,0.154,0.08824121,0.3157812,0.001893741,0
"403",12421,0.07873395,0.06962362,0.4337715,0.489,0.725983,0.06082902,0.1696787,0.000452,0.257,0.6150754,0.7892603,0.003823299,1
"404",154484,0.8200269,0.03366827,0.3508595,0.301,0.7732687,0.03253886,0.6184739,0.0727,0.311,0.3045226,0.5500574,0.004114655,0
"405",81736,0.4525574,0.1214103,0.3549039,0.0262,0.5381809,0.04393782,0.9136546,0.0542,0.1,0.03728643,0.4660191,0.001601497,0
"406",48556,0.2853715,0.05051895,0.5136502,0.387,0.8312338,0.03150259,0.6997992,0.000623,0.208,0.5155779,0.4023782,0.002702172,0
"407",53412,0.3061316,0.08631135,0.7249747,0.784,0.8857067,0.1854922,0.01074297,0,0.271,0.4271357,0.3219576,0.009452302,1
"408",76755,0.4221188,0.058555,0.6865521,0.87,0.828069,0.107772,0.561245,9.52e-06,0.192,0.8713568,0.4859167,0.00801475,1
"409",98415,0.5383434,0.05305489,0.4762386,0.252,0.7760126,0.03336788,0.8574297,0.000512,0.102,0.3407035,0.7066962,0.002730007,0
"410",120463,0.6445513,0.04495767,0.8806876,0.321,0.7639144,0.05481865,0.8945783,0,0.0847,0.8653266,0.4805875,0.005260627,0
"411",86678,0.4751777,0.1021794,0.7007078,0.621,0.8152692,0.04694301,0.01104418,0.572,0.0668,0.7125628,0.4878314,0.002027291,1
"412",81367,0.4505282,0.02620114,0.4651163,0.736,0.8220667,0.04124352,0.6475904,2.11e-05,0.111,0.8422111,0.5945971,0.006602985,1
"413",73708,0.4089862,0.06487067,0.8220425,0.949,0.8489757,0.3564767,0.4026104,2.95e-05,0.422,0.5155779,0.6099238,0.02400146,1
"414",120424,0.6443894,0.04672977,0.4883721,0.848,0.787113,0.05150259,0.062751,0.000798,0.207,0.9125628,0.6608009,0.004762169,1
"415",10642,0.06701903,0.07304242,0.4772497,0.677,0.7823579,0.02746114,0.01064257,0.0208,0.233,0.1346734,0.4150234,0.001647244,0
"416",94,0.00042455817166541,0.0639919873069332,0.34479271991911,0.267,0.717408250444327,0.0378238341968912,0.678714859437751,0.602,0.14,0.0625125628140703,0.36265509893713,0.00258064471115602,0
"417",142183,0.7561417,0.05324759,0.752275,0.988,0.913785,0.06777202,0.08925703,7.94e-06,0.273,0.8894472,0.550803,0.00552541,1
"418",102314,0.5551422,0.04033652,0.4954499,0.429,0.8144741,0.03025907,0.4447791,0,0.261,0.5376884,0.5199209,0.003221759,0
"419",113765,0.6074276,0.0636547,0.6167846,0.864,0.8601696,0.04735751,0.03935743,0.0149,0.0726,0.8251256,0.4680101,0.003247742,1
"420",2735,0.0122762074722238,0.0576891099559713,0.465116279069767,0.411,0.79691933522497,0.0290155440414508,0.57429718875502,1.19e-06,0.329,0.27035175879397,0.364086944365604,0.00218919131562704,0
"421",11403,0.07150927,0.07562535,0.6936299,0.702,0.8597487,0.0415544,0.4869478,0.000123,0.111,0.9075377,0.5086101,0.002409537,1
"422",16917,0.09735335,0.02918588,0.8695652,0.402,0.7923513,0.03626943,0.4859438,0.00273,0.0887,0.4361809,0.3853105,0.005248481,0
"423",131466,0.7000532,0.04942894,0.4145602,0.0418,0.5494995,0.03626943,0.9809237,0.0137,0.117,0.2482412,0.2875637,0.003177165,0
"424",187856,0.9968158,0.06569012,0.710819,0.444,0.7899504,0.04321244,0.561245,0,0.0973,0.7155779,0.6395011,0.002874186,1
"425",176491,0.935478,0.07307578,0.6552073,0.902,0.8281313,0.06974093,0.1154618,0.956,0.2,0.1105528,0.5167606,0.004181516,1
"426",113292,0.6050278,0.06216427,0.4944388,0.726,0.7362882,0.04601036,0.1516064,2.52e-05,0.409,0.5969849,0.5082331,0.003228804,1
"427",74066,0.4110335,0.05907137,0.7826087,0.863,0.8705372,0.1378238,0.4427711,0,0.0908,0.7095477,0.423733,0.01016278,1
"428",150088,0.7973922,0.08465548,0.5409505,0.245,0.7400767,0.03761658,0.7459839,0.00338,0.298,0.239196,0.5512732,0.00195355,0
"429",136817,0.727171,0.05880137,0.520728,0.261,0.7392816,0.05430052,0.810241,0.000495,0.0745,0.2633166,0.6394376,0.004021802,0
"430",60741,0.3356276,0.06752145,0.2214358,0.105,0.6634966,0.0384456,0.9407631,0.66,0.118,0.198995,0.3731821,0.002489639,0
"431",69408,0.3839841,0.05482338,0.5712841,0.675,0.8506283,0.03202073,0.01475904,0,0.102,0.2110553,0.5081738,0.00253806,1
"432",83692,0.4617214,0.07314947,0.6268959,0.573,0.7063702,0.03523316,0.0501004,0.864,0.0675,0.7698492,0.4300832,0.002110429,1
"433",148889,0.7900416,0.0566992,0.6471183,0.893,0.8450781,0.0492228,0.04076305,0.00738,0.0735,0.9236181,0.5675403,0.003776581,1
"434",170811,0.9050285,0.0522068,0.760364,0.677,0.8246235,0.3606218,0.1646586,0,0.272,0.9055276,0.6773349,0.02996719,1
"435",149971,0.7968777,0.03480972,0.5813953,0.336,0.6945059,0.5740933,0.8955823,0,0.118,0.3889447,0.4858743,0.07033666,0
"436",104051,0.5618488,0.07488459,0.5894843,0.435,0.7984784,0.04,0.435743,5.49e-05,0.102,0.2934673,0.3050509,0.002341791,0
"437",139647,0.7438223,0.05003401,0.6966633,0.662,0.8304699,0.06341969,0.2188755,3.25e-05,0.395,0.6763819,0.5505276,0.00549073,1
"438",170316,0.9026143,0.05760625,0.718908,0.393,0.769184,0.03150259,0.4246988,0.0997,0.225,0.1758794,0.4659301,0.002380148,0
"439",183791,0.9733392,0.0572139,0.7633974,0.698,0.8215834,0.1056995,0.01987952,0.298,0.3,0.360804,0.5166971,0.008039059,1
"440",54023,0.3087006,0.06535255,0.8331648,0.794,0.8854417,0.2673575,0.1405622,0,0.293,0.3849246,0.3812479,0.01787204,1
"441",72038,0.4022293,0.06729817,0.5915066,0.781,0.8419133,0.09005181,0.1124498,0,0.14,0.4854271,0.3129175,0.005850352,1
"442",86033,0.472249,0.1163384,0.6248736,0.632,0.7652396,0.05409326,0.2168675,0.000608,0.103,0.9145729,0.6136093,0.002056255,1
"443",129715,0.6883167,0.03984491,0.6188069,0.62,0.7921954,0.1017617,0.8985944,0.0207,0.0684,0.03909548,0.5427414,0.01096253,0
"444",58035,0.3251576,0.06465573,0.8665319,0.755,0.8043404,0.2476684,0.02931727,0.00304,0.229,0.8301508,0.3829509,0.01672931,1
"445",80658,0.4478441,0.07321259,0.3245703,0.196,0.642777,0.03015544,0.8835341,0.000311,0.907,0.1376884,0.4212506,0.001804761,0
"446",44382,0.2565807,0.04364215,0.7482305,0.793,0.7679212,0.06632124,0.2108434,0.817,0.119,0.160804,0.508483,0.006548449,1
"447",93512,0.5054113,0.05589838,0.3761375,0.425,0.7180163,0.03367876,0.8915663,0.38,0.191,0.4241206,0.7662576,0.002619801,0
"448",56924,0.3208796,0.07171522,0.9534884,0.803,0.8734994,0.188601,0.3353414,0,0.106,0.840201,0.4294181,0.01151721,1
"449",120241,0.6436446,0.04326315,0.6450961,0.808,0.7984784,0.04010363,0.04216867,0.00052,0.308,0.9678392,0.6080133,0.003993021,1
"450",65035,0.3577082,0.04514675,0.5672396,0.781,0.8327149,0.05388601,0.1937751,0.0283,0.088,0.2120603,0.4446177,0.005150328,1
"451",187404,0.9909008,0.08786462,0.5096057,0.401,0.7607652,0.03958549,0.5763052,8.46e-06,0.106,0.3396985,0.5650918,0.001982276,0
"452",171329,0.9074895,0.05262084,0.8230536,0.454,0.819619,0.07823834,0.08534137,0.00056,0.135,0.8190955,0.4744534,0.006452098,1
"453",142209,0.756246,0.05347755,0.7886754,0.816,0.8773658,0.146114,0.2038153,0,0.364,0.6773869,0.5507691,0.01186308,1
"454",186764,0.9862306,0.05750392,0.6905966,0.42,0.833931,0.0561658,0.08785141,0,0.225,0.4713568,0.544868,0.004250868,1
"455",179977,0.9539103,0.08927718,0.3276036,0.327,0.81859,0.04238342,0.8283133,0,0.101,0.3356784,0.344524,0.002089491,0
"456",5608,0.02758909,0.07009827,0.8159757,0.803,0.8706308,0.1305699,0.6044177,0.00853,0.136,0.7095477,0.389678,0.00815261,1
"457",157301,0.8331378,0.06129449,0.6218402,0.269,0.7181098,0.03585492,0.8504016,0.129,0.0756,0.1125628,0.4558394,0.002550791,0
"458",123574,0.6590978,0.04520237,0.4277048,0.704,0.8219887,0.2455959,0.7971888,0,0.679,0.7165829,0.3427702,0.02344588,1
"459",40989,0.240872,0.04416408,0.4287159,0.621,0.816953,0.2331606,0.311245,0,0.246,0.3326633,0.4204415,0.02276084,1
"460",100076,0.5465467,0.07243401,0.4408493,0.567,0.7722085,0.0573057,0.4959839,5.93e-05,0.622,0.719598,0.5993798,0.003465605,1
"461",87017,0.4765486,0.1087678,0.7128413,0.327,0.698045,0.03668394,0.8323293,0.882,0.0865,0.7487437,0.3374241,0.001489895,0
"462",126840,0.6738314,0.05348867,0.8270981,0.965,0.8926133,0.03948187,0.1345382,0.93,0.0721,0.8492462,0.4871706,0.003204912,1
"463",1749,0.00812057452075298,0.037635410230643,0.919110212335693,0.859,0.846013532474822,0.147150259067358,0.25,1.13e-05,0.292,0.884422110552764,0.525233098505035,0.0167388370853776,1
"464",43276,0.2516802,0.05816988,0.7421638,0.747,0.8181691,0.2590674,0.05351406,1.32e-05,0.0733,0.280402,0.5083094,0.01938982,1
"465",169548,0.8990451,0.06427756,0.718908,0.626,0.7952356,0.02777202,0.005943775,0,0.0696,0.6532663,0.4984389,0.001886649,1
"466",38281,0.2210869,0.06319116,0.3053589,0.625,0.7485267,0.04238342,0.2650602,0.899,0.0895,0.1286432,0.7626992,0.002927333,1
"467",109912,0.5879663,0.05035573,0.479272,0.622,0.8359421,0.06321244,0.01295181,3.82e-06,0.327,0.158794,0.745839,0.00543907,1
"468",97713,0.5307985,0.01995276,0.7239636,0.304,0.6754701,0.1006218,0.8975904,0.331,0.116,0.4914573,0.330392,0.02072289,0
"469",121488,0.6485126,0.07211507,0.60364,0.472,0.7993514,0.02559585,0.2409639,0.000664,0.202,0.3577889,0.4358444,0.001554602,0
"470",84987,0.46773,0.0457457,0.5156724,0.507,0.7713667,0.0384456,0.8343373,0.777,0.442,0.9698492,0.7385526,0.003628334,0
"471",101273,0.5509506,0.06046975,0.6552073,0.647,0.8869072,0.04632124,0.02459839,0,0.198,0.4291457,0.6181717,0.003338986,1
"472",75299,0.4163225,0.04330764,0.5935288,0.549,0.8036856,0.04248705,0.9477912,0,0.272,0.9437186,0.5044756,0.004226166,1
"473",12042,0.07685222,0.05889424,0.7482305,0.958,0.9005644,0.1595855,0.252008,5.84e-06,0.213,0.8341709,0.4408601,0.01180173,1
"474",42136,0.2463733,0.1382203,0.4651163,0.633,0.8239063,0.04186528,0.6154618,0,0.274,0.5175879,0.4504425,0.001342842,1
"475",116735,0.6274394,0.04529496,0.4984833,0.719,0.782888,0.04259067,0.4257028,0.00116,0.149,0.8140704,0.3313028,0.004057947,1
"476",86006,0.4721411,0.09810127,0.5449949,0.7,0.8201179,0.1968912,0.6014056,2.92e-05,0.112,0.6100503,0.6776399,0.008849865,1
"477",81281,0.4502188,0.04777891,0.7896866,0.909,0.8550248,0.03502591,0.3232932,2.4e-05,0.0771,0.9748744,0.4913899,0.003170214,1
"478",128721,0.6822146,0.06795968,0.4863498,0.297,0.7548876,0.03823834,0.9538153,0.00197,0.166,0.1477387,0.5890561,0.002460676,0
"479",63186,0.3478067,0.02983822,0.4266936,0.236,0.6657416,0.03937824,0.9769076,1.8e-05,0.203,0.278392,0.3772828,0.005581098,0
"480",170975,0.9058812,0.04795131,0.5884732,0.868,0.874201,0.05409326,0.1465863,0,0.103,0.5577889,0.3817054,0.004879067,1
"481",26169,0.159033,0.1327369,0.3356926,0.593,0.8066166,0.06818653,0.2640562,0,0.28,0.6964824,0.3372165,0.002276202,1
"482",96850,0.5195045,0.06506337,0.5803842,0.257,0.7679368,0.03202073,0.8403614,0.0691,0.11,0.2020101,0.4989007,0.002149737,0
"483",22674,0.1324118,0.05806005,0.5682508,0.374,0.8137726,0.0346114,0.4949799,0,0.0904,0.2361809,0.7198497,0.002595228,0
"484",23302,0.1372366,0.08838015,0.8463094,0.501,0.8049952,0.04766839,0.07951807,0.00143,0.141,0.7849246,0.4659005,0.002373398,1
"485",178790,0.9475311,0.05775362,0.5328615,0.461,0.8433164,0.02787565,0.1184739,0,0.0831,0.2281407,0.5428855,0.002100912,0
"486",172793,0.9142464,0.07343143,0.5116279,0.394,0.7276667,0.05222798,0.8082329,0.00176,0.104,0.5738693,0.5171377,0.003116687,0
"487",36384,0.2047953,0.03937136,0.5510617,0.707,0.8174051,0.09243523,0.003815261,0.112,0.159,0.2683417,0.4630114,0.01007217,1
"488",73930,0.4104146,0.05593286,0.859454,0.694,0.8165165,0.0642487,0.3032129,0.0203,0.223,0.4994975,0.4746441,0.004994792,1
"489",176939,0.9377627,0.06468103,0.809909,0.806,0.8542609,0.03948187,0.3835341,0.000669,0.114,0.8060302,0.4532723,0.002665876,1
"490",146928,0.7800645,0.03698279,0.7219414,0.765,0.8385301,0.3668394,0.01054217,0,0.566,0.5226131,0.3176579,0.04243024,1
"491",108792,0.5826449,0.04944479,0.6066734,0.749,0.8280222,0.04341969,0.04688755,0.295,0.0915,0.4874372,0.5550477,0.003802345,1
"492",100336,0.5475001,0.06381764,0.6895854,0.646,0.849537,0.08694301,0.37751,0,0.0705,0.2542714,0.5434192,0.005947693,1
"493",123634,0.6593173,0.08307469,0.6420627,0.278,0.7397493,0.2103627,0.8002008,1.85e-06,0.0672,0.6291457,0.5656086,0.01112813,0
"494",39489,0.2304307,0.09067557,0.5409505,0.646,0.7969817,0.05274611,0.06636546,0.286,0.174,0.3025126,0.7201674,0.002561075,0
"495",39442,0.2299126,0.06335717,0.6956522,0.845,0.858938,0.05160622,0.1485944,0.093,0.0965,0.3798995,0.3707421,0.00355526,1
"496",145291,0.7716057,0.05706263,0.6713852,0.807,0.8468086,0.04103627,0.1576305,0,0.0788,0.921608,0.5307783,0.003129058,1
"497",154150,0.8182243,0.06388521,0.5257836,0.751,0.8564747,0.05709845,0.1716867,7.4e-06,0.0624,0.521608,0.6610381,0.00390204,0
"498",77413,0.4281165,0.05279713,0.5389282,0.358,0.8197125,0.02601036,0.7148594,0,0.125,0.2562814,0.6179091,0.002138084,0
"499",91230,0.4963121,0.05463791,0.7633974,0.557,0.8421627,0.03129534,0.6937751,0,0.104,0.7467337,0.5508369,0.002488706,1
"500",188104,0.9983917,0.04902853,0.4084934,0.323,0.7861152,0.02901554,0.9026104,0.144,0.0885,0.1015075,0.423733,0.00256173,0
"501",87980,0.4810892,0.07155171,0.7856421,0.708,0.828942,0.06124352,0.2981928,0.0518,0.29,0.681407,0.5167733,0.003748259,1
"502",22724,0.1327248,0.06026231,0.4974722,0.838,0.7462349,0.04487047,0.1014056,0.728,0.296,0.3839196,0.6013666,0.003245209,1
"503",99570,0.5441756,0.07793606,0.6663296,0.646,0.7425556,0.0373057,0.05753012,0.0135,0.129,0.8572864,0.5507225,0.002100539,1
"504",140184,0.7460351,0.0443273,0.5733064,0.417,0.7231143,0.03108808,0.6084337,0.0816,0.111,0.1025126,0.592856,0.003024055,0
"505",32863,0.1862191,0.04336325,0.7229525,0.546,0.7807365,0.02559585,0.3805221,0,0.204,0.9276382,0.4272322,0.002542877,1
"506",140863,0.7500396,0.08523608,0.4428716,0.445,0.7545914,0.09979275,0.4196787,0.0219,0.0532,0.1326633,0.5249196,0.005148011,0
"507",127518,0.6764147,0.07046031,0.726997,0.598,0.7873624,0.03005181,0.05993976,0.00402,0.165,0.6190955,0.5295922,0.001867002,0
"508",1025,0.00452262391341892,0.0580508712580228,0.726996966632963,0.747,0.836129213307973,0.0464248704663212,0.0108433734939759,0.128,0.066,0.500502512562814,0.529520162332298,0.0034815572859225,1
"509",179480,0.9512298,0.06447026,0.4610718,0.573,0.875152,0.02849741,0.5803213,3.05e-06,0.114,0.09969849,0.3227583,0.001930303,0
"510",155906,0.8270753,0.052506,0.5308392,0.222,0.7629167,0.03865285,0.8393574,0.0799,0.051,0.6482412,0.6623937,0.003194326,0
"511",116808,0.6277236,0.1117559,0.3892821,0.664,0.8311091,0.03150259,0.0002911647,0.186,0.0631,0.4160804,0.7629745,0.00124581,0
"512",98613,0.5391349,0.06420332,0.6147624,0.836,0.8012067,0.03046632,0.1084337,9.75e-05,0.117,0.7015075,0.5491254,0.002072007,1
"513",87005,0.476491,0.1692312,0.3316481,0.402,0.6727105,0.03481865,0.7931727,0.849,0.0987,0.3306533,0.651066,0.0009143974,0
"514",179097,0.949161,0.0496881,0.8169869,0.561,0.7990708,0.2,0.1917671,0,0.071,0.6603015,0.5494347,0.01743172,1
"515",119267,0.6388125,0.0656968,0.5338726,0.671,0.8092981,0.03316062,0.0186747,2.25e-05,0.0901,0.2552764,0.5365692,0.002205393,1
"516",169458,0.8985846,0.03247816,0.7209302,0.521,0.8310311,0.1658031,0.009789157,0,0.205,0.2301508,0.5921698,0.02169296,1
"517",2817,0.0126072189280986,0.0497795786440152,0.690596562184024,0.488,0.799273486950828,0.0275647668393782,0.607429718875502,0.0554,0.13,0.426130653266332,0.480333306503883,0.00239825114177562,0
"518",80673,0.4479089,0.0783957,0.6602629,0.573,0.7697141,0.03647668,0.3453815,0.297,0.0783,0.7145729,0.4067204,0.002042098,0
"519",5539,0.02729765,0.0725305,0.7623862,0.841,0.8856911,0.1398964,0.1134538,0,0.466,0.5437186,0.5423178,0.008449365,1
"520",30718,0.177728,0.03803554,0.6016178,0.224,0.715818,0.0334715,0.3825301,1.4e-06,0.0868,0.5356784,0.3635574,0.003769313,0
"521",176010,0.9333084,0.04737127,0.8988878,0.466,0.7679835,0.373057,0.08574297,7.37e-06,0.384,0.4050251,0.4243431,0.03404515,1
"522",134047,0.7142831,0.06085543,0.4924166,0.724,0.8433632,0.02994819,0.002248996,1.03e-05,0.213,0.5487437,0.4322225,0.002145488,0
"523",47251,0.2764233,0.05284829,0.1476239,0.187,0.6867887,0.04062176,0.9096386,0.0435,0.374,0.08120603,0.1879954,0.003336037,0
"524",145656,0.7738256,0.04334851,0.6835187,0.857,0.8673256,0.0453886,0.02158635,0,0.254,0.720603,0.6353539,0.0045107,1
"525",113989,0.6087121,0.04667777,0.4438827,0.756,0.8258551,0.03948187,0.2128514,0,0.122,0.4452261,0.5242122,0.003654587,1
"526",44818,0.2603189,0.05281242,0.1344793,0.49,0.8001777,0.0388601,0.02841365,0.762,0.106,0.09638191,0.3285662,0.003193455,0
"527",14158,0.08564562,0.09950633,0.445905,0.154,0.7150541,0.04715026,0.7218876,3.2e-06,0.0818,0.3366834,0.663313,0.002089935,0
"528",181459,0.9616315,0.0676958,0.8938322,0.388,0.7635715,0.03668394,0.7931727,0.931,0.115,0.6522613,0.4507051,0.002369604,0
"529",161590,0.8536462,0.0950751,0.7411527,0.794,0.7791619,0.03181347,0.06164659,0.0367,0.33,0.9356784,0.627699,0.001474591,1
"530",23691,0.1416873,0.07827975,0.7815976,0.386,0.7307536,0.05202073,0.9126506,0.84,0.0957,0.201005,0.440733,0.002916524,0
"531",34752,0.1937352,0.04451638,0.4145602,0.443,0.815394,0.03606218,0.4086345,1e-05,0.442,0.4301508,0.661771,0.003493603,0
"532",164114,0.8699161,0.06705431,0.5429727,0.588,0.7509432,0.03595855,0.5381526,0.887,0.41,0.3527638,0.6296561,0.002344368,0
"533",98765,0.5397106,0.07072114,0.6865521,0.388,0.6880047,0.03823834,0.0373494,0.000971,0.135,0.7236181,0.4124647,0.002367062,1
"534",137475,0.7304955,0.03752001,0.6885743,0.816,0.7822332,0.388601,0.2238956,0.00248,0.315,0.1638191,0.51657,0.04433419,1
"535",140956,0.7503958,0.03985686,0.793731,0.554,0.83298,0.04238342,0.2841365,3.4e-06,0.116,0.1447236,0.5424364,0.00456455,1
"536",162480,0.8629217,0.04424332,0.7785642,0.721,0.8251536,0.107772,0.6054217,0,0.104,0.7145729,0.4663876,0.01050249,1
"537",100753,0.5490257,0.03511226,0.3993933,0.185,0.7596271,0.06217617,0.7439759,0,0.166,0.3839196,0.8707018,0.007555363,0
"538",97571,0.5281144,0.03801135,0.1456016,0.962,0.5927473,0.06746114,0.1435743,0.983,0.783,1.005025e-05,0.3675691,0.007601584,1
"539",93699,0.5061633,0.06822968,0.8169869,0.864,0.850488,0.09098446,0.3042169,0,0.0922,0.6613065,0.5339216,0.00583239,1
"540",144463,0.7671262,0.06487067,0.6390293,0.673,0.832902,0.03481865,0.001094378,0.0622,0.174,0.05356784,0.4236907,0.002344328,0
"541",92861,0.5027632,0.09034884,0.5318504,0.325,0.744099,0.0826943,0.6114458,0.000395,0.0788,0.5105528,0.3461762,0.004029428,0
"542",175944,0.9330098,0.07434153,0.817998,0.684,0.879642,0.2829016,0.2831325,1.44e-06,0.241,0.8613065,0.3601176,0.01668044,1
"543",42161,0.2464704,0.143993,0.512639,0.455,0.7218359,0.04746114,0.4919679,0.0173,0.21,0.4231156,0.3445156,0.001462081,0
"544",152502,0.8097907,0.05283217,0.5278059,0.354,0.798151,0.03222798,0.7680723,0.00054,0.103,0.1165829,0.5713445,0.002647483,0
"545",75700,0.4178264,0.05865316,0.635996,0.653,0.8164853,0.02476684,0.2971888,1.65e-06,0.144,0.3386935,0.3938549,0.001838864,1
"546",77713,0.4297824,0.06624041,0.8088979,0.666,0.8510181,0.05129534,0.04236948,0,0.13,0.5286432,0.5423051,0.003384237,1
"547",100824,0.5492811,0.04354955,0.768453,0.47,0.8028281,0.03181347,0.09909639,0.0216,0.13,0.5939698,0.347464,0.003147614,1
"548",168839,0.8953824,0.06289085,0.6268959,0.744,0.8563032,0.03720207,0.0007991968,4.31e-05,0.111,0.601005,0.4790074,0.002581384,1
"549",32820,0.1860644,0.03701978,0.5500506,0.505,0.7736896,0.04196891,0.001124498,0.646,0.124,0.8,0.5183365,0.00484969,1
"550",129780,0.6885794,0.05707375,0.7906977,0.559,0.8177949,0.2673575,0.00748996,1.74e-05,0.232,0.07638191,0.660928,0.02038244,1
"551",84884,0.4671975,0.1040777,0.5267947,0.28,0.7601572,0.04683938,0.9317269,0.151,0.0917,0.3638191,0.4355479,0.00198657,0
"552",140621,0.7479132,0.06192681,0.4681496,0.577,0.8334321,0.04455959,0.7730924,0,0.598,0.4321608,0.4144303,0.003138635,0
"553",113754,0.6073485,0.06955104,0.4914055,0.806,0.8201335,0.05502591,0.05471888,0,0.292,0.3949749,0.6007058,0.00346207,1
